Date,Close,High,Low,Open,Volume
2024-07-11,215.14051818847656,218.8144989235851,213.50345607866024,217.83920146636916,2438200.0
2024-07-12,215.43817138671875,219.4068215109204,210.6430572620811,214.56506351485078,1760700.0
2024-07-15,211.2115478515625,217.92847675854392,209.9792777247754,215.29925231361887,2164300.0
2024-07-16,203.2742462158203,213.32484147120041,202.4606657455477,212.46166499012367,4049600.0
2024-07-17,185.20697021484375,201.46851282241698,184.31403002941093,200.54580897341629,6748700.0
2024-07-18,185.81219482421875,191.3286159920611,176.67438652789818,188.8779733658925,5484900.0
2024-07-19,187.81634521484375,188.45132854482625,184.93906517336313,186.54637855487877,2827000.0
2024-07-22,188.92755126953125,195.2773993392472,187.13173985351835,190.73329399804547,1868800.0
2024-07-23,188.3818817138672,190.65592546347406,186.82419452174952,188.18345224941368,1856600.0
2024-07-24,173.7078094482422,186.81426737886235,173.33078285992462,186.81426737886235,4910100.0
2024-07-25,169.09425354003906,175.45401902154828,164.56999480359903,175.3151168722435,5542000.0
2024-07-26,173.66810607910156,175.68220975158098,170.09633039419415,175.1563497326123,3469300.0
2024-07-29,171.32659912109375,175.76156634192347,169.78677624930916,174.67019676533803,2100100.0
2024-07-30,167.36788940429688,173.6581958275972,164.45092932165915,172.11042479742972,3517100.0
2024-07-31,188.3124542236328,194.95994025275724,181.5657458842472,191.76517564409522,7483700.0
2024-08-01,176.17828369140625,192.7473926548418,175.23571730509613,186.81624900835513,4482100.0
2024-08-02,165.7705078125,173.95584821509348,160.17272883518928,173.10258788270977,6099200.0
2024-08-05,168.6378631591797,171.40598990285702,154.38049272459517,155.01547612589167,5430800.0
2024-08-06,179.62110900878906,182.38925111864216,167.07025827466578,172.27911188308212,6322100.0
2024-08-07,178.25192260742188,188.60017046082788,175.51354435344396,188.60017046082788,6154900.0
2024-08-08,185.5641326904297,186.15943618684486,175.03728900783884,181.81376002492576,3338800.0
2024-08-09,188.3818817138672,188.61008998022655,181.63518908726152,185.61375510762608,3204000.0
2024-08-12,186.2080078125,189.68704491800068,182.59974447522762,188.86201429860847,2232300.0
2024-08-13,188.27554321289062,189.70692084153637,185.94956215004,188.20595519356047,2349000.0
2024-08-14,185.03506469726562,188.75266975279183,181.11867572522314,187.8282471872619,2327900.0
2024-08-15,189.2496795654297,191.42656522965737,184.37903363993448,185.28357176845336,4241900.0
2024-08-16,188.8421173095703,190.2138567022883,184.71697965372027,190.07469583399785,2572300.0
2024-08-19,191.62535095214844,191.72475807324443,184.4485936300566,188.4743393560894,2025100.0
2024-08-20,189.57769775390625,192.34104593429922,188.5031786338022,191.84404064764726,2507000.0
2024-08-21,195.5616455078125,196.14810810545376,189.83613490267106,190.33314018895638,2404200.0
2024-08-22,193.78233337402344,197.61722737264427,193.54378057416616,194.39863016424468,1520300.0
2024-08-23,193.82211303710938,196.14809396911647,191.36690588641414,193.8419823266025,2683300.0
2024-08-26,193.72271728515625,196.80415608578417,191.92356059970086,194.32906433299345,1953400.0
2024-08-27,194.96522521972656,197.11229160990223,192.41062603848556,193.72271205421708,1703200.0
2024-08-28,192.60943603515625,196.26738772152297,191.25758102771684,196.0089504287029,2493200.0
2024-08-29,193.27540588378906,197.9174331428221,191.15815864509858,194.7366025460689,2463800.0
2024-08-30,195.52188110351562,196.62523347122865,193.9811616469941,194.09050341919624,2239400.0
2024-09-03,176.71519470214844,194.62726909413183,176.1187823040537,194.32906289508446,4252300.0
2024-09-04,176.45675659179688,181.6554275069579,174.94585631313043,176.61578675213235,3310400.0
2024-09-05,175.0154266357422,178.67337779935113,174.06116993322922,176.90404041756702,2444900.0
2024-09-06,172.0731658935547,175.58202190078916,170.91017537706085,174.7569913291095,3390300.0
2024-09-09,173.872314453125,175.29375735200915,170.01554886813767,175.29375735200915,2184400.0
2024-09-10,179.17039489746094,180.11967675708848,172.81866832859635,175.79076522155492,2301800.0
2024-09-11,186.1284637451172,187.02306711671997,178.0720129924999,180.4427225444247,2846900.0
2024-09-12,188.79241943359375,190.53193792329736,183.08680849450042,185.879975756898,2154600.0
2024-09-13,194.8061981201172,196.62523938469724,188.04692283387945,190.30333120042172,2613600.0
2024-09-16,198.05661010742188,198.33493185930018,191.53590306216194,193.83206509885704,2264000.0
2024-09-17,200.0247344970703,203.47395224597605,197.0625873676211,198.8021057933126,2881700.0
2024-09-18,199.13014221191406,203.72545423608577,197.2315783553537,200.75038431820775,1796000.0
2024-09-19,207.25119018554688,207.3903510494792,201.25730805688178,203.88149518203167,3432600.0
2024-09-20,253.4528045654297,253.71125701431305,231.60445702904585,233.7515234468295,15031400.0
2024-09-23,255.57997131347656,270.2217566931671,250.59998423874825,258.0053593261638,10270000.0
2024-09-24,251.97174072265625,257.88610048380866,249.58411936423585,252.55820330917547,4562700.0
2024-09-25,261.28558349609375,265.4902587998659,251.7232225792713,252.916032136784,6246200.0
2024-09-26,255.23207092285156,268.5021174642002,252.97567795746983,262.2497827843971,4072200.0
2024-09-27,255.46070861816406,260.82835946380476,253.81064748263407,255.63962323490009,2598100.0
2024-09-30,258.4626159667969,259.55603365430835,249.7699984369719,256.20622290672844,2899300.0
2024-10-01,264.01910400390625,264.4067826444234,252.4389033668037,257.5481165300039,3179800.0
2024-10-02,263.79052734375,268.10452953524015,260.0828570333362,263.32334116702117,3233600.0
2024-10-03,275.7087097167969,277.835906918666,266.3948354359072,270.51997327588475,4274200.0
2024-10-04,283.80987548828125,284.28701146301074,273.9493080222237,276.24546991879527,3829200.0
2024-10-07,276.8915710449219,287.0235135908136,272.35888545106,283.2930012903361,3477000.0
2024-10-08,277.71661376953125,279.7145542872588,271.464279104403,277.21960850948466,2599100.0
2024-10-09,260.7090759277344,274.3965897602715,255.95770689278626,274.3965897602715,5235800.0
2024-10-10,260.7389221191406,266.15629210741207,257.478568513766,259.4964088497936,2733500.0
2024-10-11,264.62548828125,265.3014081709322,247.55832905800835,254.8543779794083,4477700.0
2024-10-14,270.1124267578125,271.1859751774838,263.62153884882224,265.96741960435884,2229300.0
2024-10-15,264.555908203125,268.1840407312657,260.76873034296887,268.1840407312657,3000900.0
2024-10-16,278.1241455078125,278.561512585641,262.5380670418362,266.61351644807723,2469300.0
2024-10-17,269.57568359375,283.2930175739382,268.9196329655085,283.2930175739382,3209900.0
2024-10-18,268.5418701171875,270.94735844830916,263.41277249188744,266.176120363505,1708800.0
2024-10-21,272.08056640625,272.4781645555601,266.40477471275284,271.4443850995184,1650900.0
2024-10-22,264.40679931640625,269.7992942738102,264.25770380480316,268.75062045160877,2134100.0
2024-10-23,264.4565124511719,266.32128340585894,261.0371135027843,263.41281343750796,2633700.0
2024-10-24,262.9158020019531,266.1960248268493,260.9973688366944,266.18610534857476,1553700.0
2024-10-25,262.8263244628906,268.1243871716499,261.5142232999866,267.3888290961402,2016200.0
2024-10-28,265.38092041015625,269.565695903797,263.4227186135952,265.2914631099834,1542500.0
2024-10-29,263.4128112792969,265.6294658570041,260.1325884048318,264.6851436449145,1829700.0
2024-10-30,260.2120666503906,266.3948131541511,259.8641569095367,265.28152625125284,1831000.0
2024-10-31,261.385009765625,262.607653681508,257.7966461854827,260.1723156625297,2290900.0
2024-11-01,256.55413818359375,263.18417180136953,255.28180584755012,261.15641204800966,2804500.0
2024-11-04,224.59666442871094,234.0874805964157,223.33426687501554,231.10743609187526,10719400.0
2024-11-05,232.34996032714844,235.44133366803652,225.6403892802682,228.97033060753049,6347400.0
2024-11-06,233.58255004882812,240.55055870646717,232.35990612330613,237.3896123641463,4790100.0
2024-11-07,240.1429901123047,246.86251071710282,236.96912141968838,241.06742775302357,4154900.0
2024-11-08,237.93629455566406,246.5146102414225,235.41151449539447,241.79306024687915,5162100.0
2024-11-11,235.84889221191406,242.44912179060984,232.88672979252223,240.54062331612647,3382100.0
2024-11-12,227.3302001953125,234.56659548172664,224.33823402584787,234.02983648094502,4460000.0
2024-11-13,224.60662841796875,231.37583777238,224.25871866181487,229.6164348687225,2979500.0
2024-11-14,224.0301055908203,230.15319913299868,223.77165313725015,226.8332074920381,2513200.0
2024-11-15,223.28639221191406,226.7410206128362,220.67800421247722,223.85387428633845,2717400.0
2024-11-18,229.2598114013672,231.01200877345144,220.20012018153707,224.9888236607664,3293200.0
2024-11-19,233.540771484375,233.84939569968387,225.09834361782572,225.30242206380225,2197500.0
2024-11-20,234.37704467773438,240.41019534286275,231.11157689072635,237.08499579737858,2567600.0
2024-11-21,250.7242889404297,251.0727444387812,233.07284105150967,236.25866129899373,3586400.0
2024-11-22,248.78294372558594,252.10814330541166,243.94447375357996,250.09710319039274,2471600.0
2024-11-25,247.82717895507812,254.4775930093552,241.92345742973652,252.3769401581819,3459600.0
2024-11-26,265.5483703613281,265.94659224484667,248.09601603865113,248.4444715801232,3881600.0
2024-11-27,252.26744079589844,264.8215770683265,249.7387000899712,263.82600722972376,2298200.0
2024-11-29,255.42337036132812,259.6336386856365,254.06939490570346,256.83709276202086,1185700.0
2024-12-02,248.4743194580078,257.29506874041573,248.40462227828706,255.86144575771982,1908400.0
2024-12-03,246.41348266601562,253.05393159600973,245.48761001772218,250.35693329647444,1784600.0
2024-12-04,253.0738525390625,256.5185309002022,249.8880320609852,251.56058211527943,2701200.0
2024-12-05,254.95547485351562,258.6092295083918,251.9787307755992,252.5959792107971,2118200.0
2024-12-06,252.5063934326172,257.42451106859704,249.3106074348698,255.31390778495512,1329700.0
2024-12-09,238.7874298095703,252.87473682804233,235.28301975432564,252.66566047961206,3262400.0
2024-12-10,231.31068420410156,238.43896763394983,229.6879157564765,236.8261494155188,2771500.0
2024-12-11,235.5518341064453,238.38720903659294,231.09167021200773,233.72993944624616,2386700.0
2024-12-12,237.9611053466797,247.03074711807326,237.86154228706704,241.88365291285288,2822000.0
2024-12-13,238.01089477539062,242.3416145708438,235.45227293209493,240.91795695651422,2004800.0
2024-12-16,238.2398681640625,242.62036942796925,236.19695688721157,238.98654555162776,1974400.0
2024-12-17,233.20228576660156,237.02527032231876,227.84611514380006,236.60713281071128,2506500.0
2024-12-18,224.7598419189453,235.94010217519147,223.7742374983504,233.28193252167543,3173700.0
2024-12-19,224.17245483398438,232.75426183221077,223.98329413735138,227.84610990508665,3626800.0
2024-12-20,226.01426696777344,230.67352647849825,218.66695676419508,220.837306892127,4985400.0
2024-12-23,227.2686767578125,228.3438939838171,220.7178255347337,225.99434860651587,1935200.0
2024-12-24,228.77197265625,229.09056227705568,226.1496543779218,228.22938895005524,978400.0
2024-12-26,227.6270751953125,229.2100275086936,226.31192835910645,227.5573932097318,920500.0
2024-12-27,225.53639221191406,227.16912619502085,221.753238849704,227.16912619502085,1466000.0
2024-12-30,225.3173828125,227.98550280243373,221.26540610410873,222.5297841068085,1587100.0
2024-12-31,222.71893310546875,226.02421703797012,221.8926083245459,225.34723684609503,1885700.0
2025-01-02,241.52523803710938,242.64027134491434,224.14059270851345,225.37709476739755,4552500.0
2025-01-03,251.2818145751953,253.0529401986509,243.26748973826616,249.39023800809682,4576600.0
2025-01-06,263.10919189453125,266.6335175788671,250.39576098740156,256.73755109684765,4116000.0
2025-01-07,254.4975128173828,264.30388142317287,248.45439684003443,262.3326422816542,3112400.0
2025-01-08,242.75975036621094,254.85593324752205,227.0397090030455,254.37804877834503,8414200.0
2025-01-10,303.83795166015625,308.6266399985761,278.88897474118426,281.23850490085715,14707200.0
2025-01-13,278.0029296875,299.12892422136457,277.62460826359234,296.1770631080818,6920600.0
2025-01-14,287.5902404785156,293.09574020388067,280.15333292927255,282.63727469502635,4852400.0
2025-01-15,299.4375305175781,303.7563251323534,291.72186424009675,295.7738407898486,4140700.0
2025-01-16,313.8434143066406,319.0900866019941,301.1299988870761,301.1299988870761,5269100.0
2025-01-17,314.9584655761719,318.7416492645931,309.66205702419165,318.7416492645931,2820000.0
2025-01-21,322.20623779296875,328.8765374955117,316.91973398763145,324.555768033225,4032300.0
2025-01-22,330.9971008300781,334.9574744329286,317.5867740762046,327.5424723231076,4576600.0
2025-01-23,344.6861572265625,350.44054911895944,331.5247240244701,331.65415295208646,4853500.0
2025-01-24,345.9007873535156,348.4494437112129,340.43511865880714,346.2094115730694,3226600.0
2025-01-27,273.78167724609375,301.32910519397393,269.241881683076,291.16431631981646,16083200.0
2025-01-28,277.5648498535156,283.110180966578,257.94217747769994,280.3026668209395,9989300.0
2025-01-29,290.5968933105469,292.88669177485514,274.83700583066155,277.7938494517233,6638500.0
2025-01-30,307.18304443359375,309.31357835304607,297.466304010206,299.66650472387005,6023100.0
2025-01-31,298.6510314941406,310.61776923002583,296.62504335984784,310.61776923002583,4719900.0
2025-02-03,304.9529724121094,307.2826020172831,282.76171383405733,284.1356049715035,3723500.0
2025-02-04,304.9728698730469,305.7295126096845,292.1997232765956,296.9057713029666,2996300.0
2025-02-05,312.4396667480469,316.9595622886282,301.5083294465161,309.15429845813566,3578600.0
2025-02-06,310.4186706542969,315.1774933768421,304.51494866753404,313.92807872189366,2480100.0
2025-02-07,308.4176025390625,318.19407569879684,307.9347353470044,313.08682772058125,2298000.0
2025-02-10,320.40423583984375,320.5734960849065,311.19026227326185,311.2450113239894,2729800.0
2025-02-11,312.1907653808594,317.7460618943859,308.06912219627515,315.90425168280626,2642900.0
2025-02-12,312.4097900390625,316.02371326212017,302.4441570345103,304.0768757021961,1766400.0
2025-02-13,310.11004638671875,316.330383165333,303.7384053506131,314.95846675026803,2707200.0
2025-02-14,315.894287109375,316.7803588197481,304.8633870334789,309.80638747154376,2193000.0
2025-02-18,324.15753173828125,328.10994504472313,314.4158776360052,322.40531917450477,3253000.0
2025-02-19,320.239990234375,328.42655324149484,316.7206471036027,322.37547666449194,3079100.0
2025-02-20,308.0492248535156,320.57347973064606,302.83241837427835,316.0834501524299,3860000.0
2025-02-21,283.17987060546875,309.0845853389921,276.53940680575533,308.62663174733626,6478000.0
2025-02-24,266.5339660644531,288.7252269116055,261.4864195459327,288.7252269116055,7221400.0
2025-02-25,263.1390686035156,266.8624901764794,247.4588432288148,263.6069876553892,5094600.0
2025-02-26,268.9432373046875,278.7097745013069,266.8624697097978,271.5416598696694,4724900.0
2025-02-27,248.6336212158203,279.3569075684514,247.68781770001203,275.16556698328276,5131000.0
2025-02-28,249.43504333496094,250.42464303561167,240.5396292595909,245.3283177516272,6029600.0
2025-03-03,231.2609100341797,248.61569018450317,228.2244341937148,248.2752100409582,5315000.0
2025-03-04,230.62374877929688,238.56840708906296,220.26982845603183,226.4921399943378,5525500.0
2025-03-05,228.3040771484375,232.50536778965056,222.43020612828872,229.62817163344954,3840200.0
2025-03-06,206.76988220214844,221.79302596708126,203.80308862372382,219.21450398049348,7710800.0
2025-03-07,211.99444580078125,215.58521141149993,202.57868916973982,207.5658551737253,4986200.0
2025-03-10,201.69097900390625,207.7055001295086,195.058038929828,203.08737943022632,7689500.0
2025-03-11,208.0446319580078,211.0967753096302,199.41184827870623,203.46641693057424,5051000.0
2025-03-12,214.79725646972656,223.7542027929975,209.46098249451683,218.85680188291602,7320400.0
2025-03-13,209.331298828125,216.2135969746172,203.1970907941597,216.2135969746172,3654300.0
2025-03-14,215.90440368652344,216.94172754920493,208.49346687259248,213.2811494210513,3829900.0
2025-03-17,217.9790496826172,221.49501092264063,213.80978611924672,216.35324387977744,3547600.0
2025-03-18,210.30880737304688,217.57509705044248,208.71290808123103,217.36065255386916,2716500.0
2025-03-19,217.4903106689453,219.80434776134572,210.57809073070393,210.57809073070393,3091900.0
2025-03-20,218.8767547607422,221.8590704369419,213.45071544695094,216.50285875605263,2250500.0
2025-03-21,221.908935546875,222.24807440403853,212.0044311105774,215.22114407014666,3733500.0
2025-03-24,228.03317260742188,230.55667737803586,226.01836850779085,227.65415834193934,2773600.0
2025-03-25,226.2876739501953,230.27940067489436,221.43017894893728,228.72141348729633,2849900.0
2025-03-26,216.4130859375,225.51965606331223,213.45070807053995,223.4250402233689,4059000.0
2025-03-27,208.66302490234375,216.99159831022803,206.98734441163597,211.41595030796796,4178300.0
2025-03-28,204.86280822753906,214.8620701594773,203.36665839914193,209.36122656585545,5572000.0
2025-03-31,201.11245727539062,203.03749601045124,195.04806170493495,198.46925021238889,4518500.0
2025-04-01,206.40882873535156,207.2267160447206,197.58153883211213,200.43419839140736,2863100.0
2025-04-02,213.90953063964844,214.7872615057757,201.7508175038404,202.30937766036394,3179100.0
2025-04-03,189.751708984375,203.52326161288315,189.29288298784337,199.95544697928977,5557500.0
2025-04-04,170.52117919921875,182.52029885908289,164.6562673664034,179.6077958673073,9358600.0
2025-04-07,179.32850646972656,189.30283836618136,160.93585123714698,161.1153819058643,7458400.0
2025-04-08,184.46530151367188,192.80384381325666,181.52287656861807,188.4550343800833,6895700.0
2025-04-09,214.89698791503906,217.34069630230243,182.1412840574569,185.65225331396442,7984300.0
2025-04-10,203.9651336669922,210.93220562592958,199.03781090690563,208.4635522092859,4048600.0
2025-04-11,207.71546936035156,207.99474944612336,197.49177879159478,203.96512590882807,2960700.0
2025-04-14,206.16944885253906,216.65248200592748,203.34671094071257,214.41822605638367,3427300.0
2025-04-15,207.88502502441406,211.45583769486126,205.82034622150297,206.06970452067145,1986000.0
2025-04-16,203.6658935546875,206.86764569820394,200.9229521737249,204.52368674079165,2433300.0
2025-04-17,206.1494903564453,208.2840120555184,203.08139697705494,207.8152172251119,1962800.0
2025-04-21,192.11561584472656,204.34414181674282,187.52342933832557,202.96769430291448,3290900.0
2025-04-22,200.3643798828125,201.90042026662124,195.347292259716,197.04292560329307,2457800.0
2025-04-23,209.26148986816406,216.78212955215326,207.7354182790557,212.70263138831777,2976100.0
2025-04-24,217.51026916503906,219.6248227170204,209.03208681163525,209.03208681163525,2336500.0
2025-04-25,222.41763305664062,223.37018358175575,215.9442861587753,217.55015420735523,2710400.0
2025-04-28,224.24295043945312,224.91122889020798,219.126112999662,221.76930502276886,2396300.0
2025-04-29,225.86874389648438,226.7764117563732,219.9340194319283,223.73423746860567,2038900.0
2025-04-30,222.86647033691406,223.30035133149732,216.1936399825887,218.9864559074878,2185200.0
2025-05-01,239.99740600585938,243.35375913865678,229.7188484898904,231.60399671636364,4557800.0
2025-05-02,246.6253204345703,249.9966494235427,240.94295266819765,243.65297384585577,3316000.0
2025-05-05,247.63275146484375,249.3583066856137,240.84023362586734,242.64558533113149,3117800.0
2025-05-06,273.1171875,279.1716148031593,255.46260630288498,258.16564196340045,7195600.0
2025-05-07,267.4317932128906,277.8050927347122,263.9806827542007,276.64806653323166,5165600.0
2025-05-08,269.89544677734375,273.2767599467311,264.38962645429444,271.05247294566306,2862300.0
2025-05-09,270.6734313964844,274.2442591504798,265.37706375911586,271.3716467832472,3245900.0
2025-05-12,284.5477600097656,291.2405286805348,282.7224705320095,285.6249745403803,4744900.0
2025-05-13,290.771728515625,295.40981745453956,278.47339000263895,279.750103338192,3651100.0
2025-05-14,287.4103698730469,291.2504937726241,282.2037673626925,290.771714879527,3129300.0
2025-05-15,283.6700134277344,287.9789324219981,282.55289304535063,283.8794658896195,2187300.0
2025-05-16,290.7694396972656,290.81939777770066,283.8577895624447,286.24489576700336,2104900.0
2025-05-19,293.66595458984375,294.01553924511154,281.6604390475136,283.00881958592856,1972700.0
2025-05-20,292.04791259765625,292.6771588862757,289.32121932141405,292.20772359800657,1481300.0
2025-05-21,286.7642517089844,291.85512933851567,284.8665457573442,287.9228585116602,2040900.0
2025-05-22,291.1190185546875,294.84453793229164,282.37955513929234,284.8465820312142,2390800.0
2025-05-23,297.13177490234375,302.2356376702328,292.7570440958192,298.28538291796855,5373300.0
2025-05-27,308.6878356933594,309.88640287746694,295.90826016281585,303.49408520333293,3611500.0
2025-05-28,307.6790466308594,312.7079873480453,306.2907362618869,309.07738519293775,2512000.0
2025-05-29,303.00469970703125,314.1213026721718,299.73864816903983,313.502054106635,2710600.0
2025-05-30,305.7813415527344,306.1309261943099,298.8996540374193,301.07702166199914,3656100.0
2025-06-02,313.0525817871094,313.5220170645954,304.2032650219084,306.5204787525132,2097100.0
2025-06-03,312.653076171875,341.58819431926344,309.12732790003514,341.58819431926344,10696100.0
2025-06-04,299.1793212890625,310.03622744117627,298.5800376751937,303.6339423026864,4966800.0
2025-06-05,289.53094482421875,301.63634560535513,289.0115514763722,298.87466045932877,4673800.0
2025-06-06,298.440185546875,299.4090187333339,285.6556109551982,293.2264700297882,3735300.0
2025-06-09,299.2991638183594,308.44813733213465,296.6523609496126,300.33292116612864,2997400.0
2025-06-10,290.6695556640625,300.1381512420693,287.36354385756636,299.63875331986947,3374300.0
2025-06-11,291.8381652832031,298.11060207575997,289.4510285428218,296.4725622316912,2751400.0
2025-06-12,300.018310546875,300.95718111014924,288.73189884313445,289.7606573776799,2084000.0
2025-06-13,296.53253173828125,299.5888447781026,293.73588490755776,297.00193655341286,1525900.0
2025-06-16,307.6391296386719,309.5867633217823,299.6387648629647,299.6387648629647,2592700.0
2025-06-17,305.3319091796875,313.16246513069194,302.33552157431603,307.4493515438837,2158100.0
2025-06-18,306.0610046386719,309.166269711134,302.8848411548219,304.63273389025784,1451500.0
2025-06-20,304.5528564453125,307.82890574802167,302.3255306356486,307.15969908959556,4194800.0
2025-06-23,314.8304443359375,315.4097630221092,304.32312253343207,305.63154271246003,2314500.0
2025-06-24,320.2738952636719,323.9194941832911,316.46848534319514,317.5571692107573,2385000.0
2025-06-25,314.76055908203125,323.25032435408644,314.4758985887389,321.6222821367474,2263900.0
2025-06-26,322.1216735839844,323.2153563073384,314.3510427465425,316.6182984532185,2192400.0
2025-06-27,319.78448486328125,328.0445156770632,317.4173130641104,327.5101562326668,3689700.0
2025-06-30,322.3713684082031,324.34896474548157,317.83682657238467,323.609865547172,1968000.0
2025-07-01,307.5492248535156,320.3387981191576,301.8860390956403,320.3387981191576,3553000.0
2025-07-02,306.2607727050781,309.94633178603175,302.6451366481888,306.51047166459625,2106500.0
2025-07-03,311.50445556640625,313.5619725854886,306.07898966423176,307.8288941421068,1465800.0
2025-07-07,317.8667907714844,320.024193543297,308.7178167965284,309.6267247106368,2002100.0
2025-07-08,312.4632873535156,320.2988419482219,307.37942017869034,320.2988419482219,1793000.0
2025-07-09,316.7281494140625,319.36998404556454,309.8764242531561,312.84284925976044,1685700.0
2025-07-10,313.2423400878906,316.97782669959,306.8650190254339,315.87917568261685,1745800.0
2025-07-11,321.15283203125,322.61106546435093,309.37202135295985,310.4357413911772,2015600.0
2025-07-14,325.5974426269531,326.1567658528729,313.50703862147884,321.6921472768427,2000100.0
2025-07-15,317.6070861816406,327.59504479466324,313.82167181350314,327.18553483382965,2742400.0
2025-07-16,307.8288879394531,321.61225824326095,301.00709533043226,318.2463211628031,2952800.0
2025-07-17,307.7090148925781,314.4409197105905,304.6427347702474,311.44453213297294,1984900.0
2025-07-18,321.0329895019531,326.6162548889464,310.5456326201503,311.4045824577654,3532900.0
2025-07-21,317.4972229003906,325.24788828487783,316.2686930580052,324.02935615464486,1937600.0
2025-07-22,317.4073486328125,318.35819815736966,311.02002952494263,317.6170872312571,1780100.0
2025-07-23,323.31024169921875,342.81672420648994,322.41130101379287,328.99339275027154,3821400.0
2025-07-24,321.2826843261719,326.5263626993546,320.50959900147046,324.68855145590754,1818100.0
2025-07-25,326.9558410644531,327.88471392782395,320.64344371697905,322.1116748962043,1383900.0
2025-07-28,328.2642517089844,331.60022623083586,322.11166554049566,329.6875236202031,1701400.0
2025-07-29,330.12200927734375,338.83151072828423,328.30422390817654,331.60023817967794,2696000.0
2025-07-30,344.854248046875,347.71581901594743,331.10083953173324,331.10083953173324,3026600.0
2025-07-31,347.421142578125,353.5837263446668,343.86043295724505,349.05918239241805,3581100.0
2025-08-01,340.3596496582031,342.9665226677492,326.61623953654043,336.02987819801007,2871900.0
2025-08-04,354.4626770019531,356.5701216334699,344.1610706653359,344.71441966505466,2899300.0
2025-08-05,343.15631103515625,353.3510214097604,338.55184613500865,351.60611572481287,3380500.0
2025-08-06,338.05242919921875,343.6456919617842,331.89984320847975,343.20621935667214,2946500.0
2025-08-07,336.0049133300781,344.8342649278817,321.6122615692336,334.856304206354,3632000.0
2025-08-08,335.3607177734375,341.7879669089077,331.84993557738767,338.3021485140262,1961000.0
2025-08-11,331.0908203125,337.8926174841333,327.60503261566834,335.8351005104403,1829800.0
2025-08-12,338.1623229980469,339.32092985801455,330.52154073442847,332.648950320902,1890600.0
2025-08-13,327.2355041503906,342.3372932148386,322.1116763290604,339.3559020972898,2788100.0
2025-08-14,325.81719970703125,333.18831827399066,322.87077011130566,325.0481378425534,2020700.0
2025-08-15,321.8420104980469,327.54113350443043,319.29506269091644,327.4951988912189,1749100.0
2025-08-18,322.7699890136719,326.0,319.7799987792969,322.07000732421875,1860300.0
2025-08-19,317.2349853515625,321.79901123046875,313.8500061035156,320.8500061035156,2122300.0
2025-08-20,314.2099914550781,315.5299987792969,304.7799987792969,313.92498779296875,2638500.0
2025-08-21,312.5199890136719,318.20001220703125,310.70001220703125,314.9800109863281,1622600.0
2025-08-22,310.1600036621094,318.0,309.20001220703125,313.9200134277344,1856300.0
2025-08-25,310.67999267578125,317.6199951171875,309.9849853515625,310.4100036621094,1386200.0
2025-08-26,316.5799865722656,318.4800109863281,310.30999755859375,310.7699890136719,1674000.0
2025-08-27,315.94000244140625,319.489990234375,314.1400146484375,316.3500061035156,1369900.0
2025-08-28,319.54998779296875,323.9700012207031,315.79998779296875,317.29998779296875,1751500.0
2025-08-29,307.9800109863281,317.989990234375,305.8900146484375,317.3500061035156,2326300.0
2025-09-02,307.19000244140625,307.4549865722656,296.989990234375,300.489990234375,2426900.0
2025-09-03,308.4800109863281,309.5899963378906,303.9200134277344,306.5199890136719,1374400.0
2025-09-04,309.05999755859375,312.1600036621094,307.25,310.0,1757700.0
2025-09-05,301.5799865722656,312.989990234375,293.1549987792969,311.04998779296875,2821200.0
2025-09-08,298.82000732421875,304.7900085449219,296.3599853515625,304.2099914550781,2333700.0
2025-09-09,300.82000732421875,305.29998779296875,296.3500061035156,300.6099853515625,2081600.0
2025-09-10,320.0,328.3009948730469,308.5,308.5,4040700.0
2025-09-11,318.0,322.260986328125,316.1099853515625,320.010009765625,2263800.0
2025-09-12,323.4800109863281,325.4100036621094,315.281005859375,318.05999755859375,1414800.0
2025-09-15,330.4200134277344,334.8599853515625,324.6099853515625,325.75,2049300.0
2025-09-16,322.9100036621094,332.8599853515625,321.50799560546875,332.0400085449219,2374000.0
2025-09-17,321.2749938964844,326.20001220703125,316.1839904785156,322.5299987792969,2171800.0
2025-09-18,322.7099914550781,330.1300048828125,319.5899963378906,325.17999267578125,1732400.0
2025-09-19,330.8999938964844,331.8599853515625,319.760009765625,325.7099914550781,3416400.0
2025-09-22,347.1199951171875,347.3299865722656,326.5,332.9700012207031,2879900.0
2025-09-23,336.6499938964844,348.44000244140625,336.1400146484375,346.75,2522700.0
2025-09-24,339.1300048828125,344.3999938964844,335.5,339.6889953613281,1735200.0
2025-09-25,326.3299865722656,336.55999755859375,325.05999755859375,335.0,2447800.0
2025-09-26,331.260009765625,332.8399963378906,326.44000244140625,328.7200012207031,1263500.0
2025-09-29,334.2650146484375,340.5450134277344,322.55999755859375,334.8999938964844,2286700.0
2025-09-30,329.07000732421875,336.7799987792969,327.2099914550781,334.9200134277344,2159600.0
2025-10-01,350.8999938964844,352.25,323.8800048828125,326.04998779296875,2818400.0
2025-10-02,357.4599914550781,357.67999267578125,343.2099914550781,352.25,2161800.0
2025-10-03,360.0,376.7799987792969,358.69000244140625,358.8699951171875,3355200.0
2025-10-06,364.1000061035156,368.5,353.0,367.6300048828125,2159900.0
2025-10-07,358.1600036621094,371.30999755859375,355.3800048828125,363.1300048828125,2167700.0
2025-10-08,371.0,376.4989929199219,363.7099914550781,368.80999755859375,3342800.0
2025-10-09,383.2300109863281,386.8599853515625,372.75,374.2300109863281,2888800.0
